"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770983223906172975","Fri Mar 22 01:17:58 +0000 2024","0","Direktur RSUD Smart Klaim Sudah Latih Perawat untuk Layani Pasien dengan Ramah #mediajatim #lebihtahujawatimur #rsudsmartpamekasan #keluhanpasien #perawatrumahsakit #pelayanankesehatan https://t.co/bnkuLaGU4R","1770983223906172975","","","in","Pamekasan, Jawa Timur","0","0","0","https://x.com/MediaJatim/status/1770983223906172975","846324454003171328","MediaJatim"
"1775161520747421913","Tue Apr 02 14:01:02 +0000 2024","1","Pemerintah Indonesia selangkah lagi mencapai Cakupan Kesehatan Semesta atau Universal Health Coverage (UHC) yang ditandai terpenuhinya hak dasar seluruh warga negara untuk mengakses #pelayanankesehatan yang berkualitas di mana saja dan kapan saja. https://t.co/FNL3gVFeq4 https://t.co/ir4cFUd0qS","1775161520747421913","https://pbs.twimg.com/media/GKKj_pOWcAASzKN.jpg","","in","Singapore","0","0","0","https://x.com/GovInsider/status/1775161520747421913","3220267980","GovInsider"
"1782008890789683657","Sun Apr 21 11:30:02 +0000 2024","0","Membaiknya Pelayanan Kesehatan untuk Masyarkat Papua dari Aparat Keamanan #Papua #PelayananKesehatan #PapuaNKRI #KesehatanPapua #PapuaMaju","1782008890789683657","","","in","","0","0","0","https://x.com/SiputLpg/status/1782008890789683657","1566752552934207489","SiputLpg"
"1747462526697447895","Wed Jan 17 03:35:07 +0000 2024","0","Pengobatan Gratis Diminati Syarief Hasan: Masyarakat Butuh Pelayanan Kesehatan Lebih Baik #pelayanankesehatan https://t.co/x9fquiYQVV","1747462526697447895","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1747462526697447895","79130206","jpnncom"
"1716448641118777360","Mon Oct 23 13:37:00 +0000 2023","1","Agustus kemarin WNI di Korea Selatan mendapatkan kesempatan untuk cek kesehatan Gratis bersama dr. Hasmeinda di acara PIP @PksKoreaSelatan PKS Rintis Pelayanan Kesehatan untuk WNI di Korea Selatan Bersama dr. Hasmeinda #pelayanankesehatan #wnikorea https://t.co/6vweDE2E2g","1716448641118777360","","","in","South Korea","0","2","0","https://x.com/PksKoreaSelatan/status/1716448641118777360","379616180","PksKoreaSelatan"
"1651611787727601664","Thu Apr 27 15:38:30 +0000 2023","0","Akreditasi sebagai salah satu upaya peningkatan mutu layanan kesehatan menjadi hal yang sangat penting bagi seluruh fasilitas pelayanan kesehatan untuk menjadikannya sebagai budaya yang bertumbuh pada setiap petugas yang bekerja. #PelayananKesehatan #TalkshowKesehatan","1651611787727601664","","","in","Gedung Kementerian Kesehatan","0","1","0","https://x.com/RadioKesehatan/status/1651611787727601664","941534384682713088","RadioKesehatan"
"1669888862867562499","Sat Jun 17 02:05:04 +0000 2023","0","Dinkes Medan: 4.802 Warga Menjadi Penerima Manfaat JKMB di 43 Rumah Sakit #Pelayanankesehatan https://t.co/DCVVbXnsda","1669888862867562499","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1669888862867562499","79130206","jpnncom"
"1670040354547204102","Sat Jun 17 12:07:03 +0000 2023","0","Friedrich Max Rumintjap Resmi Membuka Pertemuan Ilmiah Fasilitas Kesehatan Indonesia #pelayanankesehatan https://t.co/4w3J0q6OPg","1670040354547204102","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1670040354547204102","79130206","jpnncom"
"1724774255316099310","Wed Nov 15 13:00:01 +0000 2023","0","RSUD Ratu Aji Putri Botung PPU akan menjadi 4 Lantai. Jadi solusi dalam peningkatan pelayanan kesehatan. #rsud #ratuajibotung #ppu #pembangunan #pelayanankesehatan https://t.co/4RR96Lqrwf","1724774255316099310","","","in","Indonesia","0","0","0","https://x.com/prokaldotco/status/1724774255316099310","3312427500","prokaldotco"
"1661976067371044864","Fri May 26 06:02:27 +0000 2023","0","#BeritaJabar MH Expo 2023 Akan Digelar di Bandung Ini Lokasi dan Jadwalnya #mhexpo2023 #pelayanankesehatan https://t.co/Nz8KDP4bmT","1661976067371044864","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1661976067371044864","79130206","jpnncom"
"1637293534649933827","Sun Mar 19 03:22:52 +0000 2023","0","#BeritaJabar RS Edelweiss Luncurkan Kampanye Lebih Tenang Demi Pelayanan Kesehatan Prima #rsedelweissbandung #pelayanankesehatan https://t.co/sxrrpg8mjF","1637293534649933827","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1637293534649933827","79130206","jpnncom"
"1644488048657465345","Fri Apr 07 23:51:18 +0000 2023","0","#BeritaJabar Rumah Sakit Salak Terbakar Danrem Pastikan Pelayanan Kesehatan Tidak Terganggu #pelayanankesehatan #kebakaranrssalak https://t.co/3EIGmgq6PX","1644488048657465345","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1644488048657465345","79130206","jpnncom"
"1661680220217438208","Thu May 25 10:26:51 +0000 2023","1","Baleg DPR: UU Kesehatan Tidak Ada Irisan dengan Zat Adiktif https://t.co/WRSyQVpWhu #BalegDPR #pelayanankesehatan #UUKesehatan","1661680220217438208","","","in","DKI Jakarta","0","0","0","https://x.com/indopos_id/status/1661680220217438208","1197403547681218560","indopos_id"
