"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1760276783235273161","Wed Feb 21 12:14:24 +0000 2024","23","@mohmahfudmd : Menyampaikan bahwa Kekacauan Sirekap Digital KPU Perlu Dijawab Dengan Dilakukan AUDIT DIGITAL FORENSIC atas Sirekap dan Sistem Data Server KPU. Tetap Berjuang Dijalan DEMOKRASI #SehatIndonesia 🇮🇩 https://t.co/IkROWrAnhZ","1760276783235273161","https://pbs.twimg.com/ext_tw_video_thumb/1760276671742267392/pu/img/uRBoVio13mSDn2sp.jpg","mohmahfudmd","in","Solo (Bekasi Timur), Indonesia","2","2","7","https://x.com/SETYAKI22965702/status/1760276783235273161","1322361095407902721","SETYAKI22965702"
"1223790944660537344","Sun Feb 02 02:11:12 +0000 2020","0","Mensearching peluh keringat dikala mendung pagi nan syahdu di awal bulan.. #morningride #sundaymorning #gowes #membakarlemak #sehatindonesia #morningcycling https://t.co/psOIooyCpR","1223790944660537344","https://pbs.twimg.com/ext_tw_video_thumb/1223790731820560384/pu/img/3zgxn1ZS23Zg7E2w.jpg","","in","|| Yogyakarta City ||","0","0","0","https://x.com/Dhevid_T/status/1223790944660537344","565293528","Dhevid_T"
"1763463316293509202","Fri Mar 01 07:16:32 +0000 2024","2","TEGAKKAN DEMOKRASI Dengan Para Pemimpin Yang BERMORAL. #SehatIndonesia 🇮🇩 https://t.co/892b1BYzJW","1763463316293509202","https://pbs.twimg.com/ext_tw_video_thumb/1763463217245011968/pu/img/N-HUkONgMvU59I7j.jpg","","in","  Gilingan, Solo ,  INDONESIA.","0","0","0","https://x.com/DWILAKS78722248/status/1763463316293509202","1390223269987381252","DWILAKS78722248"
"1271482456240033794","Fri Jun 12 16:40:15 +0000 2020","15","Agar aman saat naik ojek online pastikan kamu mengikuti tips berikut ya! GenQ selamat datang di kenormalan baru yaitu perubahan perilaku untuk tetap beraktivitas normal tapi dengan protokol kesehatan guna mencegah terjadinya penularan Covid-19. Salam #SehatIndonesia https://t.co/Jk848AvOsi","1271482456240033794","https://pbs.twimg.com/media/EaU2husUcAAc6Mc.jpg","","in","Jakarta Capital Region","0","0","2","https://x.com/sehatq/status/1271482456240033794","1066960945115590656","sehatq"
"1754331279577972759","Mon Feb 05 02:29:05 +0000 2024","0","Arumi Bachsin : Anak Anak Indonesia Harus Mendapatkan Kesehatan Yang Optimal Sejak Dalam Kandungan #ArumiBachsin #EmilDardak #anakindonesia #sehatindonesia #health #gubernurjawatimur #beritaViral #beritaterkini https://t.co/8VDud6u26C","1754331279577972759","https://pbs.twimg.com/ext_tw_video_thumb/1754331196199448576/pu/img/8sra9YLxaSm2QOm1.jpg","","in","","0","0","0","https://x.com/BuleKeriting/status/1754331279577972759","1437202333641818113","BuleKeriting"
"1358232693104807941","Sun Feb 07 01:54:43 +0000 2021","0","Polres paser dan polsek jajaran bagikan masker gratis sebagai bentuk kepedulian kepada masyarakat guna mencegah penyebaran covid - 19. #polricegahcovid19 #sehatindonesia https://t.co/23uh7wGgSM","1358232693104807941","https://pbs.twimg.com/media/Etlpb2pVIAIOkLc.jpg","","in","East Borneo, Indonesia","0","0","0","https://x.com/Polseklongkali/status/1358232693104807941","1016138922676514816","Polseklongkali"
"1430218361581957123","Tue Aug 24 17:20:04 +0000 2021","0","Indahnya Indonesia penanganan suntik vaksin hampir mencapai ... masyarakat di pulau terpencil. #SehatIndonesia #pakaimasker https://t.co/rd58D7DFyd","1430218361581957123","https://pbs.twimg.com/media/E9kn_UZVgAMiN80.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/YYakob12/status/1430218361581957123","1227615019040264193","YYakob12"
"1422400202061672456","Tue Aug 03 03:33:29 +0000 2021","0","Ngantri #Vaksin dulu kami adik sanak.... #sehatnusantara #sehatindonesia https://t.co/0TmokMO56n","1422400202061672456","https://pbs.twimg.com/media/E71hcNUVkAQ5Gdh.jpg","","in","Negara, Indonesia","0","0","1","https://x.com/hope_iko/status/1422400202061672456","863073760957431808","hope_iko"
"1336443581159014400","Tue Dec 08 22:52:34 +0000 2020","1","[TERAPKAN PROTOKOL KESEHATAN DI TPS] Persiapkan diri untuk datang ke TPS! Terapkan protokol kesehatan dengan ketat untuk ciptakan Pemilihan yang sehat! #SehatIndonesia #PilkadaSehat #IndonesiaLawanCovid-19 https://t.co/Oa7jVD5eAH","1336443581159014400","https://pbs.twimg.com/ext_tw_video_thumb/1336443397289099264/pu/img/QSILSg8tKzVEKVUe.jpg","","in","Penajam Paser Utara","0","0","0","https://x.com/bawasluppu/status/1336443581159014400","1053960694897369088","bawasluppu"
"1424404141221109761","Sun Aug 08 16:16:26 +0000 2021","3","Kami Forum Intelektual Muda Mengucapkan Selamat Tahun Baru Islam 1 muharram 1443 Hijriah semoga covid berlalu #sehatindonesia https://t.co/mpxi3ZdQrn","1424404141221109761","https://pbs.twimg.com/media/E8SAA6DUUAkb0xG.jpg","","in","","0","1","0","https://x.com/Ruslansurvival/status/1424404141221109761","1420582894674735111","Ruslansurvival"
"1353680790912069632","Mon Jan 25 12:27:05 +0000 2021","0","Rahmaniaz meski covid melanda jangan sampe lupa gizi anak yah. Lihat info ini dan bagikan ke teman-temanmu ya. #giziseimbang #harigizinasional #gizianak #giziplus #sehatitumahal #sehatselalu #sehatindonesia #indonesiahebat #sakinahmawaddahwarahmah #keluargasakinah https://t.co/2OUdddwmvM","1353680790912069632","https://pbs.twimg.com/media/Esk9gQNW8AIBB5g.jpg","","in","Yogyakarta, Indonesia","0","0","1","https://x.com/rahmadotid_/status/1353680790912069632","1250797771352752131","rahmadotid_"
"1748314588863758825","Fri Jan 19 12:00:54 +0000 2024","0","Telah terlaksana kegiatan Seminar Kesehatan Harmoni Sejahtera: Generasi Muda sebagai Pilar Utama dalam Meningkatkan Kesehatan Masyarakat melalui Penelitian dan Pengabdian #DIVISILITBANG #SALAMSEHAT #JMKIFARMASIUAD #SALAMSEHATJMKI #SEHATINDONESIA #SEHAT #SEMINARKESEHATAN https://t.co/2deffGcJto","1748314588863758825","https://pbs.twimg.com/media/GENC2YjbgAEx51A.jpg","","in","yogyakarta","0","0","0","https://x.com/JMKIFarmasiUAD/status/1748314588863758825","851077424","JMKIFarmasiUAD"
"1263311990455296001","Thu May 21 03:33:44 +0000 2020","0","Bila kondisi terpaksa harus keluar rumah pd masa pandemi #covid19 biasakan membersihkan benda (selain makanan) dgn cairan disinfektan pd saat pulang &amp; cuci pakaian #SalamSehatMata #SehatIndonesia https://t.co/A2MoArAXOx","1263311990455296001","https://pbs.twimg.com/ext_tw_video_thumb/1263311640818102273/pu/img/8gAvhAy4Zkcmk56Q.jpg","","in","Bandung, Indonesia","0","0","1","https://x.com/rs_matacicendo/status/1263311990455296001","505374412","rs_matacicendo"
"1095860080434540546","Thu Feb 14 01:39:37 +0000 2019","2","Pagi ini di dapur... Mulai uji coba ngerjakan PR utk saudara2 autism... tepung singkong no gluten no msg plus penyedap jamur... Mari memasak hehehehe #gemarmakanikan #gemarmakanikanjatim #anakindonesiasehat #indonesiasehat #sehatindonesia https://t.co/yGwo5XEg0x","1095860080434540546","https://pbs.twimg.com/media/DzVG7YzVAAAWYzh.jpg","","in","surabaya","0","0","1","https://x.com/DeniWijayanti1/status/1095860080434540546","865102225","DeniWijayanti1"
"1357799597758816256","Fri Feb 05 21:13:45 +0000 2021","0","Selamat pagi sobat humas polri ayoo di rumah aja lakukan kegiatan bersih - bersih untuk kesehatan keluarga. #sehatitumahal #sehatindonesia #bersihbersih https://t.co/HCpeV6wq5M","1357799597758816256","https://pbs.twimg.com/media/Etffhn3VEAIQk1y.jpg","","in","East Borneo, Indonesia","0","0","0","https://x.com/Polseklongkali/status/1357799597758816256","1016138922676514816","Polseklongkali"
"1350632816363507713","Sun Jan 17 02:35:31 +0000 2021","0","Dengan memakai masker bukan saja mencegah dirimu dari covid - 19 tetapi sama juga dengan menjaga indonesia terhindar lebih luas penyebaran covid - 19. #sehatindonesia #polriuntukindonesia #polricegahcovid19 https://t.co/kkGayqjjYg","1350632816363507713","https://pbs.twimg.com/media/Er5pY1vU0AEVArj.jpg","","in","East Borneo, Indonesia","0","0","0","https://x.com/Polseklongkali/status/1350632816363507713","1016138922676514816","Polseklongkali"
"1452818265672073216","Tue Oct 26 02:04:01 +0000 2021","8","Salam #SehatIndonesia Mari bantu Negara Tercinta️🇮🇩 Dengan patuhi protokol kesehatan TUHAN Selamat Pagi Selamatkan setiap jiwa Anak bangsa ini Agar terhindar dari cobaan pandemi susulan https://t.co/9ksP5b4Kmc","1452818265672073216","https://pbs.twimg.com/media/FClygkCagAA94nG.jpg","","in","M a u m e r e","0","0","0","https://x.com/TeddyWoga/status/1452818265672073216","1184994494292168704","TeddyWoga"
"1421286060940685315","Sat Jul 31 01:46:17 +0000 2021","5","Berbahagialah matamu karena melihat semua hal baik dan telingamu yg mendengar segala hal benar. Mata yang jeli melihat Telinga yang tajam mendengar adalah modal dasar bersama membangun bangsa tercinta ️🇮🇩 Selamat pagi semua saja Sama saudara se-tanah air Salam #SehatIndonesia https://t.co/62gh4NHxQt","1421286060940685315","https://pbs.twimg.com/media/E7lsI8aUYAAjmNs.jpg","","in","M a u m e r e","0","0","0","https://x.com/TeddyWoga/status/1421286060940685315","1184994494292168704","TeddyWoga"
"1631292331629445129","Thu Mar 02 13:56:14 +0000 2023","15"," HANYA KEBENARAN YANG BERJAYA ( satyam 1eva jayate ) Mencari Kebenaran Bukan Pembenaran. LANDJOETKEN . ..menuju INDONESIA EMAS 2045 ( 1 Abad ) Jarji Jarbèh - OGOM. #SehatIndonesia 🇮🇩 https://t.co/lT61k2O9G7","1631292331629445129","https://pbs.twimg.com/media/FqODuH4XsAEDmTv.jpg","","in","  Gilingan, Solo ,  INDONESIA.","0","0","0","https://x.com/DWILAKS78722248/status/1631292331629445129","1390223269987381252","DWILAKS78722248"
"1691117062935232514","Mon Aug 14 15:58:21 +0000 2023","0","[HARI PRAMUKA] Gerakan Pramuka Indonesia mulai diresmikan pada 14 Agustus 1961 oleh Presiden Soekarno. #DIVISIINFOKOM #JMKIFARMASIUAD #SALAMSEHAT #SALAMSEHATSALAMJMKI #SEHATINDONESIA #HARIPRAMUKAINDONESIA https://t.co/GHaXWu2MsJ","1691117062935232514","https://pbs.twimg.com/media/F3gOAYxakAAbkK2.jpg","","in","yogyakarta","0","0","0","https://x.com/JMKIFarmasiUAD/status/1691117062935232514","851077424","JMKIFarmasiUAD"
"1701580498341077327","Tue Sep 12 12:56:19 +0000 2023","0","[SELAMAT HARI KESEHATAN GIGI DAN MULUT NASIONAL] 12 September diperingati sebagai Hari Kesehatan Gigi dan Mulut Nasional. #DIVISIINFOKOM #JMKIFARMASIUAD #SALAMSEHAT #SALAMSEHATSALAMJMKI #SEHATINDONESIA #HARIKESEHATANGIGIDANMULUTNASIONAL https://t.co/FnJX8KAQ99","1701580498341077327","https://pbs.twimg.com/media/F506bAga4AAAilm.jpg","","in","yogyakarta","0","0","1","https://x.com/JMKIFarmasiUAD/status/1701580498341077327","851077424","JMKIFarmasiUAD"
"1477928438132396036","Mon Jan 03 09:02:52 +0000 2022","5","Semoga pasca nataru... Kasus covid 19 dan omicron terkendali tdk menunjukkan kenaikan yg significant.. dan siap menyambut new normal dgn tetap DISIPLIN PROKES.. #LINDUNGIBANGSA #SEHATINDONESIA https://t.co/Dxp2YbVRiN","1477928438132396036","https://pbs.twimg.com/media/FIKoE7oVcAE_8Zz.jpg","","in","","0","0","1","https://x.com/TintinSetiadi04/status/1477928438132396036","1399296489294229504","TintinSetiadi04"
"1208644985886609408","Sun Dec 22 07:06:34 +0000 2019","6","Karena yang penting dalam hidup adalah ketika kita bisa menikmati waktu proses dan perjuangan kita. Sama seperti ketika kita berolahraga. #sehatindonesia #PDIPerjuangan @PDI_Perjuangan @66Hasto @bumegabercerita @KlutukBhadrika https://t.co/r29b4Q0eGN","1208644985886609408","https://pbs.twimg.com/media/EMX4LiRUcAAvOLb.jpg","","in","","0","0","0","https://x.com/TangselKota/status/1208644985886609408","1153213351981277185","TangselKota"
"1240590642167701504","Thu Mar 19 10:47:12 +0000 2020","0","Ayo perbanyak konsumsi buah2an biar imun kita tetap terjaga... #TergagapCorona #CoronaIndonesia #sehatindonesia https://t.co/7bYyCIqyEx","1240590642167701504","https://pbs.twimg.com/media/ETd2me8U0AAFmTu.jpg","","in","Tangsel thailandselatan","0","0","1","https://x.com/syaqir_alfonzo/status/1240590642167701504","2824302276","syaqir_alfonzo"
"1639069149552066563","Fri Mar 24 00:58:32 +0000 2023","0","#sehatindonesia Ingin punya mata sehat? Banyak banyak makan bayam dan melon tips untuk diet sehat maujualbeli","1639069149552066563","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/PelangsingDetox/status/1639069149552066563","3275154246","PelangsingDetox"
"1176288795806720001","Tue Sep 24 00:14:37 +0000 2019","0","#Sarapanpagi #sehatindonesia #indonesiasehat jangan sampai lupa sebelum aktivitas sarapan pagi dulu yuk..!","1176288795806720001","","","in","samarinda","0","0","0","https://x.com/izinradio/status/1176288795806720001","1164854535988191232","izinradio"
"1497051686275514373","Fri Feb 25 03:31:50 +0000 2022","0","7 hari isoman di kamar doang tenyata betah jugaaa!!!! Menuju 3 hari lagi dan Lulus Lc gelombang 3 #sehatindonesia #pergikopit #cukupgelombang3","1497051686275514373","","","in","United Kingdom","0","0","0","https://x.com/bu_dith/status/1497051686275514373","192823621","bu_dith"
"1192936678010212352","Fri Nov 08 22:47:22 +0000 2019","0","Suatu jalinan komunikasi &amp; peran serta lingkungan sekitar yg bersahabat sgt dibutuhkan Sahabat Mata Cilik dlm menumbuhkan kepedulian dirinya akan pentingnya Kesehatan khususnya Mata untuk mendukung meraih cita citanya .. #SalamSehatMata #sehatindonesia #HKN55 @ditjenyankes https://t.co/3hVKQzDihp","1192936678010212352","https://pbs.twimg.com/media/EI4pk1ZUYAEuNUF.jpg","","in","Bandung, Indonesia","0","0","1","https://x.com/rs_matacicendo/status/1192936678010212352","505374412","rs_matacicendo"
"987994942621601793","Sun Apr 22 10:02:05 +0000 2018","0","Posisi tidur yang benar #terapisehat #kliksehat #likeforlike #sehat #sehatindonesia https://t.co/iSoUlmgFsW","987994942621601793","","","in","","0","0","0","https://x.com/kliksehat/status/987994942621601793","572557844","kliksehat"
"1430041121481138190","Tue Aug 24 05:35:46 +0000 2021","3","Junjung sportivitas Sehat raganya Sehat rakyatnya 🇲🇨 #Bolamania #SehatIndonesia #ProkesLigaIndonesia","1430041121481138190","","","in","Bhumi Merdeka ","0","1","3","https://x.com/chandraLaras22/status/1430041121481138190","2546567134","chandraLaras22"
"1234815695327649792","Tue Mar 03 12:19:38 +0000 2020","0","Ok jd aku mau sharing sedikit tentang apa aja yg bisa kita lakukan dalam hal mencegah penularan virus corona #sehatindonesia #syntheticfree","1234815695327649792","","","in","Jakarta Capital Region","0","1","0","https://x.com/achaawwrr/status/1234815695327649792","47606368","achaawwrr"
"1489775205132410884","Sat Feb 05 01:37:42 +0000 2022","2","Yuk kenali dan lakukan pencegahan dini untuk Obesitas! Wujudkan Indonesia Sehat Indonesia Kuat. #cegahobesitas #rsudtugurejo #jatenggayeng #sehatindonesia https://t.co/NuIeX0kq5S","1489775205132410884","https://pbs.twimg.com/media/FKy-msMakAIYxPM.jpg","","in","Jl. Walisongo - Semarang 50185","0","0","0","https://x.com/Rs_Tugurejo/status/1489775205132410884","2714351082","Rs_Tugurejo"
"1248278702166642688","Thu Apr 09 15:56:49 +0000 2020","0","sayangi diri kita sayangi orangtua kita sayangi keluarga kita sayangi tetangga kita sayangi antar sesama... #peduliBerjuangPutusPenularanCovid19 #PSBBdkiJakarta #psbbJakarta #putusPenularanCovid19 #stopPenularanCovid19 #sehatIndonesia","1248278702166642688","","","in","","0","0","0","https://x.com/maenBurung/status/1248278702166642688","204836516","maenBurung"
"1248277954070626304","Thu Apr 09 15:53:50 +0000 2020","0","selamatkan diri kita selamatkan orangtua kita selamatkan keluarga kita selamatkan tetangga kita selamatkan antar sesama... #peduliBerjuangPutusPenularanCovid19 #PSBBdkiJakarta #psbbJakarta #putusPenularanCovid19 #stopPenularanCovid19 #sehatIndonesia","1248277954070626304","","","in","","0","0","0","https://x.com/maenBurung/status/1248277954070626304","204836516","maenBurung"
"1462965695394861062","Tue Nov 23 02:06:17 +0000 2021","0","Paling demen kalo dipasangin lagu #nailahidayat #tiktok #tiktokindonesia #cutebaby #cute #fyp #sehatindonesia https://t.co/8WmCiKhIqI","1462965695394861062","","","in","jakarta","0","0","0","https://x.com/lanna_tatu/status/1462965695394861062","172247595","lanna_tatu"
